Fecha,Usuario,CPU_Por,Memoria_Por,Proceso,,,,,
"210309-134401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","hdfs","0.0","0.0","python2.7"
"210309-134401","impala","140","15.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-134401","impala","0.0","0.0","python2.7"
"210309-134401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134401","yarn","0.0","0.0","python2.7"
"210309-134901","hbase","0.0","0.0","sleep"
"210309-134901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","hbase","0.0","0.0","python2.7"
"210309-134901","hbase","0.3","0.0","/bin/bash"
"210309-134901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","hdfs","0.0","0.0","python2.7"
"210309-134901","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-134901","impala","0.0","0.0","python2.7"
"210309-134901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-134901","yarn","0.0","0.0","python2.7"
"210309-135401","hbase","0.0","0.0","sleep"
"210309-135401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","hbase","0.0","0.0","python2.7"
"210309-135401","hbase","0.3","0.0","/bin/bash"
"210309-135401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","hdfs","0.0","0.0","python2.7"
"210309-135401","impala","140","14.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-135401","impala","0.0","0.0","python2.7"
"210309-135401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135401","yarn","0.0","0.0","python2.7"
"210309-135901","hbase","0.0","0.0","sleep"
"210309-135901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","hbase","0.0","0.0","python2.7"
"210309-135901","hbase","0.3","0.0","/bin/bash"
"210309-135901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","hdfs","0.0","0.0","python2.7"
"210309-135901","impala","140","11.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-135901","impala","0.0","0.0","python2.7"
"210309-135901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-135901","yarn","0.0","0.0","python2.7"
"210309-140401","hbase","0.0","0.0","sleep"
"210309-140401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","hbase","0.0","0.0","python2.7"
"210309-140401","hbase","0.3","0.0","/bin/bash"
"210309-140401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","hdfs","0.0","0.0","python2.7"
"210309-140401","impala","140","15.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-140401","impala","0.0","0.0","python2.7"
"210309-140401","yarn","0.0","0.0","bash"
"210309-140401","yarn","1.0","0.0","/bin/bash"
"210309-140401","yarn","129","0.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140401","yarn","0.0","0.0","python2.7"
"210309-140401","yarn","0.0","0.0","bash"
"210309-140401","yarn","0.0","0.0","/bin/bash"
"210309-140401","yarn","15.7","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hbase","0.0","0.0","sleep"
"210309-140901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hbase","0.0","0.0","python2.7"
"210309-140901","hbase","0.3","0.0","/bin/bash"
"210309-140901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","hdfs","0.0","0.0","python2.7"
"210309-140901","impala","140","11.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-140901","impala","0.0","0.0","python2.7"
"210309-140901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-140901","yarn","0.0","0.0","python2.7"
"210309-141402","hbase","0.0","0.0","sleep"
"210309-141402","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141402","hbase","0.0","0.0","python2.7"
"210309-141402","hbase","0.3","0.0","/bin/bash"
"210309-141402","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141402","hdfs","0.0","0.0","python2.7"
"210309-141402","impala","140","15.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-141402","impala","0.0","0.0","python2.7"
"210309-141402","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141402","yarn","0.0","0.0","python2.7"
"210309-141901","hbase","0.0","0.0","sleep"
"210309-141901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hbase","0.0","0.0","python2.7"
"210309-141901","hbase","0.3","0.0","/bin/bash"
"210309-141901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","hdfs","0.0","0.0","python2.7"
"210309-141901","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-141901","impala","0.0","0.0","python2.7"
"210309-141901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-141901","yarn","0.0","0.0","python2.7"
"210309-142401","hbase","0.0","0.0","sleep"
"210309-142401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","hbase","0.0","0.0","python2.7"
"210309-142401","hbase","0.3","0.0","/bin/bash"
"210309-142401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","hdfs","0.0","0.0","python2.7"
"210309-142401","impala","140","13.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-142401","impala","0.0","0.0","python2.7"
"210309-142401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142401","yarn","0.0","0.0","python2.7"
"210309-142901","hbase","0.0","0.0","sleep"
"210309-142901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hbase","0.0","0.0","python2.7"
"210309-142901","hbase","0.3","0.0","/bin/bash"
"210309-142901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","hdfs","0.0","0.0","python2.7"
"210309-142901","impala","140","12.2","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-142901","impala","0.0","0.0","python2.7"
"210309-142901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-142901","yarn","0.0","0.0","python2.7"
"210309-143401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","hbase","0.0","0.0","python2.7"
"210309-143401","hbase","0.3","0.0","/bin/bash"
"210309-143401","hbase","0.0","0.0","sleep"
"210309-143401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","hdfs","0.0","0.0","python2.7"
"210309-143401","impala","140","13.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-143401","impala","0.0","0.0","python2.7"
"210309-143401","yarn","0.0","0.0","bash"
"210309-143401","yarn","0.1","0.0","/bin/bash"
"210309-143401","yarn","80.8","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143401","yarn","0.0","0.0","python2.7"
"210309-143901","hbase","0.0","0.0","sleep"
"210309-143901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143901","hbase","0.0","0.0","python2.7"
"210309-143901","hbase","0.3","0.0","/bin/bash"
"210309-143901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143901","hdfs","0.0","0.0","python2.7"
"210309-143901","impala","140","12.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-143901","impala","0.0","0.0","python2.7"
"210309-143901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-143901","yarn","0.0","0.0","python2.7"
"210309-144401","hbase","0.0","0.0","sleep"
"210309-144401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144401","hbase","0.0","0.0","python2.7"
"210309-144401","hbase","0.3","0.0","/bin/bash"
"210309-144401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144401","hdfs","0.0","0.0","python2.7"
"210309-144401","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-144401","impala","0.0","0.0","python2.7"
"210309-144401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144401","yarn","0.0","0.0","python2.7"
"210309-144901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144901","hbase","0.0","0.0","python2.7"
"210309-144901","hbase","0.3","0.0","/bin/bash"
"210309-144901","hbase","0.0","0.0","sleep"
"210309-144901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144901","hdfs","0.0","0.0","python2.7"
"210309-144901","impala","140","12.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-144901","impala","0.0","0.0","python2.7"
"210309-144901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-144901","yarn","0.0","0.0","python2.7"
"210309-145401","hbase","0.0","0.0","sleep"
"210309-145401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145401","hbase","0.0","0.0","python2.7"
"210309-145401","hbase","0.3","0.0","/bin/bash"
"210309-145401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145401","hdfs","0.0","0.0","python2.7"
"210309-145401","impala","140","14.4","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-145401","impala","0.0","0.0","python2.7"
"210309-145401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145401","yarn","0.0","0.0","python2.7"
"210309-145901","hbase","0.0","0.0","sleep"
"210309-145901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145901","hbase","0.0","0.0","python2.7"
"210309-145901","hbase","0.3","0.0","/bin/bash"
"210309-145901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145901","hdfs","0.0","0.0","python2.7"
"210309-145901","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-145901","impala","0.0","0.0","python2.7"
"210309-145901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-145901","yarn","0.0","0.0","python2.7"
"210309-150401","hbase","0.0","0.0","sleep"
"210309-150401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150401","hbase","0.0","0.0","python2.7"
"210309-150401","hbase","0.3","0.0","/bin/bash"
"210309-150401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150401","hdfs","0.0","0.0","python2.7"
"210309-150401","impala","140","15.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-150401","impala","0.0","0.0","python2.7"
"210309-150401","yarn","0.0","0.0","bash"
"210309-150401","yarn","1.0","0.0","/bin/bash"
"210309-150401","yarn","157","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150401","yarn","0.0","0.0","python2.7"
"210309-150901","hbase","0.0","0.0","sleep"
"210309-150901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150901","hbase","0.0","0.0","python2.7"
"210309-150901","hbase","0.3","0.0","/bin/bash"
"210309-150901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150901","hdfs","0.0","0.0","python2.7"
"210309-150901","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-150901","impala","0.0","0.0","python2.7"
"210309-150901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-150901","yarn","0.0","0.0","python2.7"
"210309-151401","hbase","0.0","0.0","sleep"
"210309-151401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151401","hbase","0.0","0.0","python2.7"
"210309-151401","hbase","0.3","0.0","/bin/bash"
"210309-151401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151401","hdfs","0.0","0.0","python2.7"
"210309-151401","impala","140","13.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-151401","impala","0.0","0.0","python2.7"
"210309-151401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151401","yarn","0.0","0.0","python2.7"
"210309-151901","hbase","0.0","0.0","sleep"
"210309-151901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151901","hbase","0.0","0.0","python2.7"
"210309-151901","hbase","0.3","0.0","/bin/bash"
"210309-151901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151901","hdfs","0.0","0.0","python2.7"
"210309-151901","impala","140","12.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-151901","impala","0.0","0.0","python2.7"
"210309-151901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-151901","yarn","0.0","0.0","python2.7"
"210309-152401","hbase","0.0","0.0","sleep"
"210309-152401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152401","hbase","0.0","0.0","python2.7"
"210309-152401","hbase","0.3","0.0","/bin/bash"
"210309-152401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152401","hdfs","0.0","0.0","python2.7"
"210309-152401","impala","140","12.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-152401","impala","0.0","0.0","python2.7"
"210309-152401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152401","yarn","0.0","0.0","python2.7"
"210309-152901","hbase","0.0","0.0","sleep"
"210309-152901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152901","hbase","0.0","0.0","python2.7"
"210309-152901","hbase","0.3","0.0","/bin/bash"
"210309-152901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152901","hdfs","0.0","0.0","python2.7"
"210309-152901","impala","140","12.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-152901","impala","0.0","0.0","python2.7"
"210309-152901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-152901","yarn","0.0","0.0","python2.7"
"210309-153401","hbase","0.0","0.0","sleep"
"210309-153401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153401","hbase","0.0","0.0","python2.7"
"210309-153401","hbase","0.3","0.0","/bin/bash"
"210309-153401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153401","hdfs","0.0","0.0","python2.7"
"210309-153401","impala","140","13.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-153401","impala","0.0","0.0","python2.7"
"210309-153401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153401","yarn","0.0","0.0","python2.7"
"210309-153901","hbase","0.0","0.0","sleep"
"210309-153901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153901","hbase","0.0","0.0","python2.7"
"210309-153901","hbase","0.3","0.0","/bin/bash"
"210309-153901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153901","hdfs","0.0","0.0","python2.7"
"210309-153901","impala","140","12.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-153901","impala","0.0","0.0","python2.7"
"210309-153901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-153901","yarn","0.0","0.0","python2.7"
"210309-154401","hbase","0.0","0.0","sleep"
"210309-154401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154401","hbase","0.0","0.0","python2.7"
"210309-154401","hbase","0.3","0.0","/bin/bash"
"210309-154401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154401","hdfs","0.0","0.0","python2.7"
"210309-154401","impala","140","15.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-154401","impala","0.0","0.0","python2.7"
"210309-154401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154401","yarn","0.0","0.0","python2.7"
"210309-154901","hbase","0.0","0.0","sleep"
"210309-154901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154901","hbase","0.0","0.0","python2.7"
"210309-154901","hbase","0.3","0.0","/bin/bash"
"210309-154901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154901","hdfs","0.0","0.0","python2.7"
"210309-154901","impala","140","12.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-154901","impala","0.0","0.0","python2.7"
"210309-154901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-154901","yarn","0.0","0.0","python2.7"
"210309-155401","hbase","0.0","0.0","sleep"
"210309-155401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155401","hbase","0.0","0.0","python2.7"
"210309-155401","hbase","0.3","0.0","/bin/bash"
"210309-155401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155401","hdfs","0.0","0.0","python2.7"
"210309-155401","impala","140","12.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-155401","impala","0.0","0.0","python2.7"
"210309-155401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155401","yarn","0.0","0.0","python2.7"
"210309-155901","hbase","0.0","0.0","sleep"
"210309-155901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155901","hbase","0.0","0.0","python2.7"
"210309-155901","hbase","0.3","0.0","/bin/bash"
"210309-155901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155901","hdfs","0.0","0.0","python2.7"
"210309-155901","impala","140","12.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-155901","impala","0.0","0.0","python2.7"
"210309-155901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-155901","yarn","0.0","0.0","python2.7"
"210309-160401","hbase","0.0","0.0","sleep"
"210309-160401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160401","hbase","0.0","0.0","python2.7"
"210309-160401","hbase","0.3","0.0","/bin/bash"
"210309-160401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160401","hdfs","0.0","0.0","python2.7"
"210309-160401","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-160401","impala","0.0","0.0","python2.7"
"210309-160401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160401","yarn","0.0","0.0","python2.7"
"210309-160901","hbase","0.0","0.0","sleep"
"210309-160901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160901","hbase","0.0","0.0","python2.7"
"210309-160901","hbase","0.3","0.0","/bin/bash"
"210309-160901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160901","hdfs","0.0","0.0","python2.7"
"210309-160901","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-160901","impala","0.0","0.0","python2.7"
"210309-160901","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-160901","yarn","0.0","0.0","python2.7"
"210309-161401","hbase","0.0","0.0","sleep"
"210309-161401","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-161401","hbase","0.0","0.0","python2.7"
"210309-161401","hbase","0.3","0.0","/bin/bash"
"210309-161401","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-161401","hdfs","0.0","0.0","python2.7"
"210309-161401","impala","140","11.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210309-161401","impala","0.0","0.0","python2.7"
"210309-161401","yarn","1.7","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-161401","yarn","0.0","0.0","python2.7"
"210309-161901","hbase","0.0","0.0","sleep"
"210309-161901","hbase","2.6","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-161901","hbase","0.0","0.0","python2.7"
"210309-161901","hbase","0.3","0.0","/bin/bash"
"210309-161901","hdfs","5.9","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210309-161901","hdfs","0.0","0.0","python2.7"
"210309-161901","impala","140","12.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
